,Query,Cosine Similarity
6132,morphine,0.18180603
6133,new tablets,0.181802
6134,ibs diet,0.1817977
6135,st vincents hospital,0.18178925
6136,healing herbs,0.1817768
6137,frequent bowel movements,0.18168047
6138,clogged ears,0.18167472
6139,nursing care plan,0.18167336
6140,wooping cough,0.18167177
6141,knee cartilage,0.18166976
6142,normal respiratory rate,0.18161812
6143,lung association,0.18161006
6144,saline solution,0.18159853
6145,pain uk,0.18158402
6146,health and human services,0.1815835
6147,practical nurse,0.18158215
6148,acute appendicitis,0.18157913
6149,nursing career,0.18157075
6150,diabetes treatment,0.18156777
6151,clinic ace,0.18156284
6152,dyspepsia,0.18151869
6153,sublingual b12,0.18151294
6154,holistic nursing,0.18151262
6155,birth defect,0.18151096
6156,ivf,0.18150243
6157,chrons disease symptoms,0.18150216
6158,cutaneous lupus,0.18147786
6159,sore shoulder,0.1814601
6160,dogs with allergies,0.18142046
6161,extreme fatigue symptoms,0.18138462
6162,eye irritation,0.18136448
6163,natural health,0.18135597
6164,how to get rid of bloating,0.18135178
6165,food poisoning signs,0.1813498
6166,gummy vitamins,0.18134563
6167,irritated,0.18133338
6168,stomach cramps,0.18132283
6169,cancer fatigue,0.18125907
6170,pulmonary contusion,0.18125127
6171,natural remedies for,0.18123621
6172,lyme disease treatment,0.18117955
6173,vaginal discharge,0.181166
6174,clinical trials,0.1811631
6175,thyroid antibodies,0.18115713
6176,neuralgia,0.18110077
6177,nsaids drugs,0.18108337
6178,twitching eye,0.18108325
6179,clogged pores,0.18107551
6180,oncology,0.18102035
6181,psoriatic arthritis,0.18101245
6182,symptoms of ra,0.18095535
6183,bursitis of shoulder,0.18094084
6184,symtoms of ms,0.18090948
6185,hill medical,0.18090451
6186,cream for chicken pox,0.18089274
6187,pharmacist,0.18089168
6188,period pain,0.1808711
6189,medical abortion,0.18086237
6190,stress,0.18085845
6191,white sores in mouth,0.18084073
6192,pain on,0.18083665
6193,aspirin therapy,0.18082985
6194,treatment for schizophrenia,0.18080236
6195,hygiene hypothesis,0.18078698
6196,hospital records,0.18077247
6197,loratadine drowsy,0.1807664
6198,home hiv test,0.18074127
6199,family physician,0.18067414
6200,ibuprofen 400mg,0.18067391
6201,fda approval,0.18066639
6202,echinacea tea,0.18064445
6203,malnutrition,0.18063828
6204,nursing programs,0.18061586
6205,stress and,0.18059053
6206,amniotic fluid embolism,0.18058063
6207,health reform bill,0.18057229
6208,cirrhosis of liver,0.18051754
6209,antibiotics for dogs,0.1805063
6210,big nose,0.18049282
6211,how to become a paramedic,0.1804721
6212,reduce bloating,0.18046741
6213,cervical fluid,0.18045071
6214,serotonin deficiency,0.18044323
6215,medical weight loss,0.18043706
6216,stress symptoms,0.18042862
6217,nursing interview,0.18042141
6218,shaking orgasm,0.18032224
6219,causes of diarrhea,0.18031567
6220,symptoms of stds,0.18025976
6221,health and safety at work,0.1802229
6222,ocular migraine,0.1802212
6223,male genital herpes,0.18021987
6224,gall bladder attack,0.18012853
6225,bipolar children,0.18012816
6226,symptoms of sore throat,0.18010585
6227,symptoms of fibromyalgia,0.18009415
6228,yellow vaginal discharge,0.1800856
6229,how to get rid of hiccups,0.18007159
6230,treating conjunctivitis,0.18004587
6231,osteoarthritis symptoms,0.18004099
6232,odd disorder,0.1800388
6233,relieve sinus pressure,0.18003301
6234,rabies vaccine for dogs,0.18000796
6235,jet lag symptoms,0.18000019
6236,pregnancy symptoms before missed period,0.1799882
6237,headache right side,0.17998147
6238,duodenum,0.1799278
6239,montefiore medical center,0.17991996
6240,nhs evidence,0.17990905
6241,brain disorders,0.17989673
6242,symptoms of cystic fibrosis,0.17989548
6243,first response pregnancy test,0.1798355
6244,urinary,0.1798346
6245,cramps during pregnancy,0.17982212
6246,eye twitches,0.17979257
6247,mood disorder,0.1797803
6248,bad breath remedies,0.17974088
6249,laryngeal mask airway,0.17973563
6250,rsv positive,0.17973204
6251,headache top of head,0.1797254
6252,twitches too,0.17964177
6253,medical definitions,0.17961165
6254,nursing tank,0.17961128
6255,shingles pictures,0.1796027
6256,jaundice symptoms,0.17958449
6257,signs of a uti,0.17958194
6258,alzheimers,0.17955515
6259,sinus pain,0.17952837
6260,conjunctivitis treatment,0.17952819
6261,health inequalities,0.17952436
6262,hashimotos disease,0.17950861
6263,a poo,0.1794265
6264,what is hpv virus,0.1793897
6265,syringes and needles,0.17937702
6266,movement disorders,0.17936835
6267,mob doctor,0.17935556
6268,concussion recovery,0.17931439
6269,for dental,0.17925529
6270,allergies in dogs,0.17925175
6271,pharmacy,0.17923678
6272,tummy,0.17915925
6273,cancer man,0.17914885
6274,becoming a nurse,0.17914021
6275,diverticulitis diet,0.17912167
6276,prozac overdose,0.17910221
6277,toxic shock syndrome symptoms,0.17910193
6278,banner health,0.17909642
6279,paracetamol alcohol,0.17908804
6280,platinum medical centre,0.17907472
6281,croup in adults,0.17904697
6282,medical sales,0.17900522
6283,what is hepatitis a,0.17900223
6284,home care services,0.17898858
6285,blister in mouth,0.17896114
6286,chromes disease,0.1789609
6287,vaginal sores,0.17895418
6288,symptom checker for women,0.17893447
6289,how to relieve sinus pressure,0.17893402
6290,burping a lot,0.17892846
6291,food poisoning onset,0.17888486
6292,disorder,0.17887293
6293,gestational diabetes symptoms,0.17886999
6294,breathing difficulty,0.17883825
6295,inhaled corticosteroids,0.17883013
6296,kidney infection symptoms in women,0.17880045
6297,colon surgery,0.17879894
6298,reporter stroke,0.17877978
6299,candida die off symptoms,0.1787656
6300,signs of lymphoma,0.17875177
6301,chiropractic care,0.17875046
6302,pain management,0.17873651
6303,can you get shingles more than once,0.17873451
6304,medical physicist,0.17873424
6305,hpv men,0.1787196
6306,liver flush,0.1786885
6307,a stye,0.17865342
6308,treatment for hives,0.17864072
6309,period pain during pregnancy,0.17864059
6310,treat conjunctivitis,0.17862557
6311,nhs mail login,0.1786155
6312,out of hours doctors,0.17861065
6313,post partum depression,0.17859264
6314,diazapam,0.1785651
6315,botulism symptoms,0.17855765
6316,hereditary diseases,0.17852773
6317,healthcare bill summary,0.17852086
6318,how to fight depression,0.17852081
6319,symptoms of candida,0.17851992
6320,haloperidol,0.17850572
6321,rsv,0.17846435
6322,bayer healthcare,0.1784529
6323,how to get rid of a headache fast,0.17845085
6324,famous people with schizophrenia,0.17840521
6325,obstetrics and gynecology,0.17839552
6326,incubation period for chickenpox,0.17838769
6327,swollen labia,0.17838351
6328,pox,0.17838186
6329,atypical depression,0.17834194
6330,freezing warts,0.1783302
6331,healthcare insurance,0.17831813
6332,gastritis diet,0.1783124
6333,face pain,0.17828996
6334,syringe pump,0.17825621
6335,what is a chest infection,0.17823258
6336,burzynski clinic,0.17820333
6337,pre diabetic,0.17819917
6338,primary care centre,0.1781848
6339,symptoms of lymphoma,0.17817087
6340,discharge,0.17816466
6341,earliest symptoms of pregnancy,0.17816466
6342,medical education,0.17815912
6343,hiv aids symptoms,0.1781502
6344,health care reform bill,0.17805584
6345,central apnea,0.17803688
6346,toothache remedy,0.17802954
6347,postmenopausal,0.17802864
6348,phenoxymethylpenicillin,0.17799225
6349,fortius clinic,0.17798932
6350,uti remedies,0.17794125
6351,bipolar disorder,0.17792374
6352,psychiatric nursing,0.17789312
6353,advocate health care,0.17789109
6354,shoulder muscle,0.1778346
6355,chocolate cyst,0.17783064
6356,dizzy,0.17783056
6357,symptoms of period,0.17780775
6358,lupus treatment,0.17778963
6359,nurse midwife,0.17778793
6360,do doctors,0.17774238
6361,sore back,0.17774005
6362,arm pain,0.17772906
6363,dry mouth,0.17771375
6364,fluids,0.17767957
6365,blood disorders,0.17762902
6366,huntington disease,0.17762786
6367,norton medical centre,0.17760795
6368,queenswood medical,0.17759864
6369,blood cancer,0.17759643
6370,post concussion syndrome,0.17749506
6371,benadryl and alcohol,0.17748353
6372,aching legs,0.17746443
6373,stomach pains,0.17744267
6374,what is dysentery,0.17739855
6375,stomach pains during pregnancy,0.17736366
6376,herpes on penis,0.17735901
6377,sore throat causes,0.1773589
6378,polypharmacy,0.17735863
6379,medical coding and billing,0.17733483
6380,nurse porn,0.17729574
6381,tingling in face,0.17728384
6382,nursing gown,0.17727107
6383,rabies in cats,0.17726761
6384,panadol,0.17725724
6385,treatment for uti,0.17719643
6386,excessive burping,0.17716935
6387,apple tree diseases,0.17716727
6388,sulfur burps,0.17714538
6389,medical dictionary,0.17711681
6390,chronic pain,0.17711529
6391,liver disease,0.17710707
6392,diversity in health and social care,0.17710678
6393,als symptoms,0.17704299
6394,ankylosing spondylitis,0.17704044
6395,why does my nose bleed,0.1770327
6396,care unit,0.17702764
6397,carer,0.1769961
6398,cml leukemia,0.17698999
6399,leg pains,0.17697695
6400,medical physics,0.17695394
6401,swollen breasts,0.17695025
6402,medication for depression,0.17694838
6403,is cold,0.17694744
6404,inhaler,0.1769378
6405,nursing tops,0.17693414
6406,heart disease,0.17691989
6407,diabetes management,0.17691568
6408,nurse jackie season 5,0.17689915
6409,dentist uk,0.17687374
6410,eye drops for conjunctivitis,0.17686594
6411,causes of urinary tract infection,0.17684302
6412,excessive flatulence,0.17683029
6413,male hpv,0.17682317
6414,stress and anxiety,0.17682312
6415,brown discharge during pregnancy,0.17676459
6416,vibrant health,0.17672446
6417,dialysis,0.17669219
6418,cluster headache,0.17668459
6419,the croup,0.17668085
6420,no appetite,0.17667806
6421,wasp sting swelling,0.17665261
6422,neon yellow urine,0.17661837
6423,screaming orgasm,0.17659426
6424,burp,0.1765824
6425,cellulitis pictures,0.17657408
6426,types of schizophrenia,0.17656773
6427,herpes blood test,0.17656419
6428,back strain,0.17656282
6429,genital herpes in women,0.17653312
6430,ivf forum,0.1765275
6431,get rid of bloating,0.17651524
6432,best tablets,0.17650005
6433,horse diseases,0.17648016
6434,h1n1 symptoms,0.17646137
6435,speech disorders,0.17643276
6436,williams disease,0.17638664
6437,help for depression,0.17637244
6438,lactose intolerance,0.17637232
6439,ricin poisoning,0.17636994
6440,severe stomach cramps,0.17636827
6441,necrotizing fasciitis,0.1763682
6442,diabetes foundation,0.17636813
6443,high temperature nhs,0.17636575
6444,colostomy care,0.17634857
6445,sign of pregnancy,0.1763424
6446,acute pancreatitis,0.17633978
6447,ovarian,0.17633945
6448,diabetes prevention,0.17633274
6449,throat coat,0.17631876
6450,water cure,0.17630424
6451,bells palsy symptoms,0.17630005
6452,helicobacter pylori symptoms,0.17629433
6453,gastritis symptoms,0.17629093
6454,what causes ringworm,0.17626856
6455,cancer information,0.1762595
6456,bone marrow transplants,0.17622524
6457,journal of clinical psychiatry,0.17618924
6458,healthcare services group,0.17618465
6459,red blotches,0.1761788
6460,bed sore,0.17616445
6461,skin yeast infection,0.17616163
6462,fibromyalgia support groups,0.17615312
6463,fibrillation,0.1761389
6464,too much b12,0.17613345
6465,symptoms of tss,0.17612024
6466,hpv pictures,0.17607877
6467,prescriptions,0.17607695
6468,rhesus disease,0.17603067
6469,hill medical centre,0.1760239
6470,antipsychotics,0.17598665
6471,hand foot and mouth disease pictures,0.17595261
6472,concussion sleep,0.17595237
6473,popcorn lung,0.17593513
6474,how long does a cough last,0.17582025
6475,travel nurse jobs,0.1758009
6476,schizophrenia definition,0.17576428
6477,chronic,0.17575559
6478,chlamydia in women,0.17572516
6479,itchy eye,0.17571725
6480,platinum medical,0.17571273
6481,anxiety cause,0.17569835
6482,postpartum depression symptoms,0.17568617
6483,eye health,0.17567942
6484,what is a cold sore,0.17562407
6485,aphasia,0.17562252
6486,health supplements,0.17561562
6487,caffeine allergy,0.17559828
6488,hiccups,0.17558211
6489,medical colleges,0.17557658
6490,yeast infection in mouth,0.17557108
6491,idiopathic,0.17556323
6492,celiac disease test,0.17554586
6493,skin sores,0.17552388
6494,cirrhosis of the liver,0.17549685
6495,spinal meningitis,0.175482
6496,pollen count london,0.17547087
6497,olanzapine,0.17545742
6498,knee pain symptoms,0.17545368
6499,what to do for food poisoning,0.17542502
6500,dentist office,0.17540869
6501,cold pasta,0.17540586
6502,mold allergy,0.17539681
6503,gluten sensitivity symptoms,0.17537785
6504,irritable bowel syndrome symptoms,0.17537732
6505,stye in the eye,0.1753717
6506,nurse jackie season 2,0.17535225
6507,what causes urinary tract infections,0.1753397
6508,dog food allergies,0.17527588
6509,symptoms of tb,0.1752591
6510,itchy eyelids,0.17522746
6511,eat sugar,0.17521058
6512,celiac disease diagnosis,0.17520691
6513,drug classification,0.17519498
6514,concussion treatment,0.17518629
6515,aging disease,0.17517444
6516,pylori,0.17515972
6517,headache left side,0.17514302
6518,does ibuprofen,0.17514151
6519,medical records,0.17510861
6520,presbyterian hospital,0.17507513
6521,loratadine,0.17503044
6522,yeast infection pill,0.1750223
6523,eyes itching,0.17502101
6524,diabetes recipes,0.17502028
6525,uti home remedies,0.17501336
6526,catatonic schizophrenia,0.17499703
6527,infant reflux,0.17499357
6528,herbal medicines,0.17494446
6529,postpartum psychosis,0.17493929
6530,getting rid of hiccups,0.17492698
6531,health and safety,0.1749137
6532,vaginal swelling,0.17489952
6533,coping with stress,0.17488244
6534,can dogs get colds,0.17485994
6535,sleep aids,0.17484368
6536,cum on stomach,0.1748329
6537,symptoms of hiv in women,0.17481463
6538,tinnitus,0.17481038
6539,fungal skin infection,0.17480546
6540,imagine doctor,0.17478694
6541,sore vagina,0.17477287
6542,symptoms of hiv aids,0.17476606
6543,symptoms of gluten intolerance,0.1747634
6544,stye on eyelid,0.17474347
6545,metformin and pregnancy,0.1747175
6546,veterinary,0.17465694
6547,gallbladder disease,0.17465115
6548,pulmonary ventilation,0.17464507
6549,ncbi pubmed,0.17462713
6550,cellulitis treatment,0.17461371
6551,tiredness,0.17459139
6552,michael jackson skin disease,0.17457563
6553,child constipation,0.17454678
6554,nauseous meaning,0.17453283
6555,nurse resume,0.17452772
6556,cramps but no period,0.17451078
6557,pms symptoms,0.17450687
6558,itching during pregnancy,0.17450105
6559,antihistamine cream,0.17449424
6560,gluten intolerance symptoms,0.17442049
6561,brain health,0.17439993
6562,anemic symptoms,0.17439944
6563,paracetamol with codeine,0.174389
6564,what is nursing,0.17437853
6565,zovirax ointment,0.17437449
6566,gastric cancer,0.17436406
6567,how to get rid of conjunctivitis,0.17436062
6568,sad disorder,0.17434852
6569,neurological diseases,0.17434058
6570,acyclovir,0.17429304
6571,chronic migraines,0.1742923
6572,nursing salary,0.17428245
6573,neuromuscular disease,0.17417547
6574,health care plans,0.17417198
6575,chronic leukemia,0.17416021
6576,hand mouth foot disease,0.17415124
6577,oral cancer symptoms,0.17411129
6578,interpersonal interaction in health and social care,0.17409666
6579,throat cancer symptoms,0.17407176
6580,cancer cure,0.17406063
6581,bupa dental,0.17405252
6582,symptoms of rabies,0.1740164
6583,long term health care,0.17396535
6584,sinus polyps,0.17396417
6585,health and wellbeing centre,0.17396173
6586,chest pain when coughing,0.17394567
6587,tired,0.17393667
6588,symptoms of tuberculosis,0.17393295
6589,non drowsy,0.17391226
6590,evergreen hospital,0.17385441
6591,gas pains,0.17383204
6592,can you take ibuprofen and paracetamol together,0.17381933
6593,spleen function,0.17381886
6594,stye,0.17375077
6595,help constipation,0.17374526
6596,piriton syrup,0.17374387
6597,menopause,0.17374139
6598,leprosy symptoms,0.17371677
6599,poop out,0.17369217
6600,cold fire,0.17368208
6601,do i have depression,0.17367163
6602,how to get rid of a cold sore overnight,0.17364591
6603,health disparities,0.17363769
6604,antidepressant,0.17362346
6605,piriton for chickenpox,0.17359081
6606,fidgety,0.1735693
6607,nose job before and after,0.17353655
6608,for dementia,0.17351477
6609,what is sepsis,0.1735147
6610,food allergy symptoms,0.17347687
6611,doctor review,0.17347503
6612,punch biopsy,0.1734717
6613,hurts to swallow,0.17346138
6614,migraine symptoms,0.17344859
6615,nhs eportfolio,0.17342804
6616,beaumont hospital,0.17341907
6617,allied healthcare,0.17333835
6618,cancer survivor,0.17333347
