,Query,Cosine Similarity
2638,inflammatory bowel disease symptoms,0.26225525
2639,swollen clitoris,0.2622406
2640,aching,0.26223326
2641,batten disease,0.26222908
2642,abortion side effects,0.2621385
2643,disease prevention,0.26212743
2644,get a cold,0.26208532
2645,mucus discharge,0.2620789
2646,anosmia coronavirus,0.26206362
2647,is 38 a fever,0.26200074
2648,cdc,0.2619585
2649,what is meningitis,0.26187554
2650,uterine cancer,0.26180714
2651,loss of taste and smell coronavirus,0.26178855
2652,toddler cold,0.26176804
2653,flight nurse,0.26172075
2654,neon yellow urine,0.26166975
2655,single measles vaccine,0.26160246
2656,symptoms nhs,0.26157588
2657,pig sick,0.261537
2658,2 diabetes,0.26152605
2659,chicken pox in adults,0.26140955
2660,can you get scarlet fever twice,0.2613445
2661,aids awareness,0.26132712
2662,medical symptoms diagnosis,0.2613084
2663,celiac disease,0.26128218
2664,is scarlet fever dangerous,0.26097602
2665,symptoms of norovirus,0.26093853
2666,immunodeficiency,0.26087433
2667,fatigue after covid,0.2608601
2668,hormonal headaches,0.2607804
2669,how to diagnose,0.26067123
2670,infected tonsils,0.26065308
2671,nursing strike,0.26064426
2672,long covid fatigue,0.26061878
2673,liver inflammation,0.26061016
2674,paediatric,0.2605827
2675,how soon can you feel pregnancy symptoms,0.2605205
2676,rsv symptoms,0.26050735
2677,rash around mouth,0.26049447
2678,respiratory system diseases,0.26039118
2679,irritable bowel,0.26024503
2680,coli,0.26023054
2681,polio,0.26007062
2682,lymes,0.26001298
2683,stuffy nose,0.25999784
2684,stomach problems,0.2599602
2685,strep throat,0.2599072
2686,gastroenterologist,0.25987214
2687,mayo clinic symptom checker,0.25986934
2688,bad stomach,0.25985923
2689,pneumonia injection,0.25976658
2690,have a cold,0.25973028
2691,shingles,0.25962752
2692,getting rid of a cold,0.25959262
2693,colon cancer,0.2595675
2694,fertility treatments,0.2595409
2695,rash all over body,0.2595208
2696,cdc zombie,0.2595194
2697,gastroenteritis symptoms,0.25949904
2698,my throat,0.25943947
2699,viral labyrinthitis,0.25942683
2700,hand rash,0.25942138
2701,herpes vaccine,0.2593638
2702,what is bronchitis,0.259353
2703,uterine,0.25934875
2704,latex allergy,0.25933027
2705,childhood leukemia,0.2591891
2706,cdc zombies,0.25918
2707,after antibiotics,0.25915933
2708,interstitial pneumonia,0.25910687
2709,bronchial asthma,0.2590661
2710,uterus cancer,0.25904223
2711,signs of meningitis,0.2589424
2712,cervical mucus after ovulation,0.25890863
2713,crohns disease symptoms,0.2588603
2714,chemotherapy,0.25885296
2715,honeymoon cystitis,0.25882655
2716,swollen stomach,0.25876474
2717,fertility friend,0.25875622
2718,hepatitis b vaccination,0.258743
2719,vaccines and autism,0.2586449
2720,maple syrup urine disease,0.25863284
2721,premature ovarian failure,0.25858206
2722,15 week ultrasound,0.25842628
2723,what is a miscarriage,0.25839323
2724,whooping cough in adults,0.25838566
2725,scarlet fever in adults,0.25832215
2726,nausea dizziness fatigue,0.2583055
2727,bbc weather pollen count,0.25825685
2728,septic arthritis,0.25824982
2729,stress rash,0.2582345
2730,vaccine side effects,0.2582196
2731,egg allergy symptoms,0.25814718
2732,egg burps,0.2581395
2733,vaginal cancer,0.25812468
2734,stomach disorders,0.25806853
2735,symptoms of,0.25805917
2736,health information,0.2580148
2737,bowels,0.25799727
2738,cough mixture,0.2579544
2739,inflamed gums,0.25792092
2740,coughing up green,0.2578954
2741,acute pharyngitis,0.25788987
2742,symptoms of ectopic pregnancy,0.257872
2743,signs of whooping cough,0.25787005
2744,stink bug,0.25780916
2745,urgent care centre,0.25768882
2746,polycystic ovarian,0.25761893
2747,bacterial tonsillitis,0.25761813
2748,diarrhea treatment,0.25755948
2749,ivf procedure,0.2575361
2750,inflammatory breast cancer pictures,0.25749516
2751,diagnose symptoms,0.25745696
2752,what is hepatitis,0.2573627
2753,hepatic,0.2572831
2754,mad cow disease symptoms,0.25725836
2755,wisdom tooth infection,0.25718355
2756,baby acid reflux,0.25716695
2757,mono symptoms,0.25715798
2758,itchy breasts,0.25709403
2759,swollen vulva,0.25707853
2760,hpv vaccination,0.2570459
2761,milk allergies,0.25697845
2762,sore breasts,0.25694612
2763,types of hayfever,0.25693887
2764,agitated depression,0.25693265
2765,sore throat from coughing,0.25689387
2766,constipation,0.2568841
2767,bacterial,0.25687283
2768,piratical disease,0.25685537
2769,cancer woman,0.2568102
2770,how long is scarlet fever contagious,0.25679743
2771,types of pneumonia,0.25677672
2772,naughty nurses,0.25676852
2773,best hayfever medicine,0.25675678
2774,sore throat and ears,0.2567053
2775,book vaccine,0.25663984
2776,mycoplasma infection,0.25661048
2777,public health service,0.2565472
2778,vaginal infection symptoms,0.25651318
2779,urgent care center,0.25648406
2780,late period negative pregnancy test,0.2564811
2781,lyme disease rash,0.25641507
2782,baby thrush,0.25640187
2783,cervical mucus ovulation,0.2563644
2784,viral conjunctivitis,0.25634956
2785,chicken liver,0.25629002
2786,hayfever remedies,0.25626388
2787,health topics,0.25623775
2788,14 week ultrasound,0.2562105
2789,ringworm in humans,0.25620735
2790,grass pollen season,0.2561887
2791,ovulation discharge,0.2561791
2792,is 39 a fever,0.2561428
2793,hypochondriac,0.25613487
2794,systemic inflammatory response syndrome,0.25608188
2795,abortion pills,0.25602192
2796,severe sore throat,0.25596148
2797,bacteria,0.25592524
2798,baby nhs,0.25589466
2799,early hiv symptoms,0.25587913
2800,premenstrual syndrome,0.25584167
2801,preeclampsia symptoms,0.25582987
2802,patient,0.2557187
2803,arthritis uk,0.25561857
2804,upset stomach,0.25560784
2805,wound infection,0.2555078
2806,norovirus treatment,0.25544447
2807,what are the symptoms of hayfever,0.25540596
2808,cough relief,0.2553476
2809,nursing conferences,0.25533456
2810,anti inflammatory diet,0.2552877
2811,hpv in women,0.25523788
2812,hiv symtoms,0.25521427
2813,nhs covid test,0.25521204
2814,cold sore,0.25513393
2815,anti inflammation diet,0.255111
2816,swollen vagina,0.25509474
2817,throwing up blood,0.25508252
2818,lemsip breastfeeding,0.2550643
2819,to cough,0.2550155
2820,symptom checker for women,0.2550095
2821,mayo clinic,0.25498754
2822,chlamydia test,0.25493693
2823,face rash,0.25492135
2824,celiac,0.2549069
2825,signs of preeclampsia,0.25486988
2826,what are the symptoms of,0.25481588
2827,congenital,0.25478172
2828,rash on face,0.25475684
2829,best thing for a cold,0.25474888
2830,genetic disease,0.25474125
2831,fecal transplant,0.2547192
2832,covid19 update,0.25468576
2833,male yeast infection,0.25465217
2834,stomach bloating,0.25460815
2835,signs of infertility,0.25456566
2836,bacteria in urine,0.25456557
2837,bug doctor,0.25453037
2838,cramps before period,0.25451925
2839,covid 19 loss of taste,0.2544419
2840,chlamydia symptoms women,0.25434113
2841,stomachache,0.25429544
2842,streptococcus,0.2542521
2843,h1n1 incubation period,0.2541209
2844,nose bleed,0.25411037
2845,deadliest diseases,0.254082
2846,bug killer,0.25405455
2847,oral hpv,0.25403583
2848,allergic reaction rash,0.25402015
2849,sore nose,0.25401878
2850,fertility awareness method,0.2539231
2851,kidney infections,0.25389192
2852,herpes rash,0.25385934
2853,medicine net,0.25373724
2854,inflammation diet,0.25365216
2855,sinus disease,0.25365043
2856,types of hepatitis,0.2536466
2857,symptoms of salmonella poisoning,0.25359225
2858,cough sore throat,0.25358364
2859,causes of diarrhea,0.2535562
2860,dry cough syrup,0.25353494
2861,post nasal drip sore throat,0.25352436
2862,rash pictures,0.25348538
2863,sore ear and throat,0.2534657
2864,lymphatic,0.2534595
2865,infant massage,0.25342315
2866,bowen disease,0.25342187
2867,milk allergy,0.25339952
2868,white discharge,0.25339258
2869,health protection agency,0.25338155
2870,pku disease,0.25335997
2871,oxford vaccine,0.25328347
2872,monoclonal antibodies,0.2531076
2873,breastfeeding and weight loss,0.25305325
2874,covid uk cases,0.2530092
2875,american health,0.25296682
2876,lymes disease,0.25291958
2877,cellulitis infection,0.252846
2878,hepatitis c treatment,0.25272733
2879,diagnosis of,0.25272322
2880,sick dog symptoms,0.2526738
2881,leprosy,0.25261953
2882,disorders,0.25260168
2883,hot tub rash,0.25250447
2884,sore throat,0.25243214
2885,stomach ache,0.2524051
2886,endometriosis,0.25227842
2887,mrsa staph infection,0.25219357
2888,hair follicle infection,0.2521819
2889,gastrointestinal problems,0.2521258
2890,rash on neck,0.25203308
2891,depression,0.25199962
2892,stomach cramping,0.2519804
2893,coronavirus deaths today,0.25195593
2894,feline leukemia,0.25194383
2895,sexual disorders,0.25193936
2896,mucus in nose,0.25189418
2897,emergency medicine,0.2518856
2898,yellow urine,0.25186157
2899,herpes 1,0.2517898
2900,get rid of diarrhea,0.25178558
2901,what is the symptoms,0.25167835
2902,mucus in stool,0.25158912
2903,early signs of hiv,0.25154585
2904,beta strep,0.25152868
2905,winter bug,0.2514943
2906,cramps during ovulation,0.251331
2907,preeclampsia signs,0.25132552
2908,covonia cough medicine,0.25128406
2909,language disorders,0.25126877
2910,what is mrsa infection,0.25124335
2911,urgent care clinic,0.25123763
2912,whooping cough treatment,0.25122422
2913,yellow discharge from vagina,0.25120705
2914,biliary colic,0.25115162
2915,chicken pox treatment,0.25114048
2916,health diagnosis,0.25105768
2917,feel nauseous all the time,0.25100315
2918,christ hospital,0.25089145
2919,female genital herpes,0.2508497
2920,infected ingrown hair,0.2507639
2921,ache,0.2507217
2922,aids test,0.25068375
2923,progesterone,0.25065023
2924,thrush in infants,0.2506161
2925,pediatric,0.25055417
2926,rashes in children,0.25051644
2927,body ache,0.25046855
2928,symptoms of chicken pox,0.250466
2929,monoclonal antibody,0.25045872
2930,clostridium difficile,0.2504139
2931,chronic bronchitis,0.2504077
2932,mayo health clinic,0.2503225
2933,respite care,0.2502339
2934,hysteria hospital,0.25022575
2935,asthma attack,0.25015992
2936,motion sickness medicine,0.25011498
2937,coronavirus temperature,0.25002128
2938,symptoms of scarlet fever,0.25001273
2939,mumps symptoms,0.25000042
2940,amoebic dysentery,0.24999242
2941,define pneumonia,0.24974121
2942,bubonic plague pictures,0.24973527
2943,gluten allergies,0.2497323
2944,symptoms of parasites,0.24971348
2945,health literacy,0.2496718
2946,neck rash,0.24966387
2947,fungal infection,0.24964024
2948,my dog has diarrhea,0.24956809
2949,fetal alcohol syndrome,0.24955727
2950,covid19 uk deaths,0.2495207
2951,whopping cough,0.24951391
2952,shingles jab,0.24946609
2953,cancers,0.2494066
2954,prickly heat rash,0.24938858
2955,shingles vaccine,0.24937698
2956,gum disease pictures,0.2493692
2957,infertility treatment,0.2493105
2958,ear infection,0.24928878
2959,breast discharge,0.24926037
2960,tonsil infection,0.24924874
2961,can you catch pneumonia,0.24919133
2962,ultrasound at 6 weeks,0.2491698
2963,buttercup cough syrup,0.2491628
2964,viral cardiomyopathy,0.24911568
2965,vasculitis,0.2490939
2966,genital sores,0.24904355
2967,rheumatic diseases,0.24901761
2968,rash on cheeks,0.24900849
2969,stds,0.24898571
2970,uti,0.24893197
2971,baby born without a brain,0.24888591
2972,gastrointestinal,0.24886298
2973,what causes diarrhea,0.24884658
2974,covid loss of taste and smell,0.24881226
2975,signs of pneumonia,0.2487793
2976,hospital jokes,0.24860924
2977,yeast infection in women,0.24853909
2978,time breastfeeding,0.24847405
2979,asthma exacerbation,0.2484522
2980,herpes 2,0.24843931
2981,fungal infections,0.24842605
2982,hygienist,0.24842271
2983,mucous plug,0.24842265
2984,toddler constipation,0.24842076
2985,causes of infertility,0.24841236
2986,community acquired pneumonia,0.24835712
2987,menstrual,0.2483028
2988,gastrointestinal disorders,0.24826415
2989,tickly cough,0.24825902
2990,covid results,0.24825785
2991,when you have a cold,0.24822566
2992,vaginal swelling,0.24820164
2993,aids symptoms,0.24819244
2994,symptom diagnosis,0.24817951
2995,tropical medicine,0.24817231
2996,allergic to penicillin,0.24812499
2997,symptoms of preeclampsia,0.24810308
2998,rash on arms,0.24799623
2999,vaccination side effects,0.247891
3000,polycystic ovaries,0.24787018
3001,herpes encephalitis,0.24786204
3002,nauseous and tired,0.24782613
3003,nurses week,0.2477431
3004,hiv positive,0.24772416
3005,get rid of a cold,0.24770196
3006,mycoplasma pneumonia,0.2476415
3007,rash all over,0.24758755
3008,taking antibiotics,0.2475446
3009,high pollen count,0.24752043
3010,antibiotics,0.24749196
3011,covid anosmia,0.24747528
3012,disease management,0.24746281
3013,i keep getting colds,0.24741077
3014,child constipation,0.24740478
3015,is psoriasis contagious,0.24733186
3016,blowing nose,0.2473292
3017,incubation period for chickenpox,0.24729362
3018,gall bladder infection,0.2472379
3019,emergency care,0.24719055
3020,blood and mucus in stool,0.2471854
3021,abdominal bloating,0.24717377
3022,female reproductive organs,0.24714886
3023,genetic diseases,0.24714531
3024,edinburgh postnatal depression scale,0.24705127
3025,codeine cough syrup,0.24693498
3026,genesis healthcare,0.24693148
3027,mucus plug,0.24691984
3028,nursing,0.24685025
3029,the mmr vaccine,0.24684858
3030,increase fertility,0.24682449
3031,chrons disease,0.24682154
3032,nature immunology,0.24678361
3033,womens health magazine,0.24677084
3034,health problems,0.24667701
3035,hiv oral sex,0.24667598
3036,childhood diabetes,0.24662851
3037,period pain,0.24659377
3038,dog vomiting,0.24658221
3039,feel nauseous,0.24656786
3040,nasal irrigation,0.24655521
3041,keep getting colds,0.2465219
3042,intestinal cancer,0.24649699
3043,bed bug,0.2464337
3044,pregabalin,0.24643189
3045,amoxicillin allergy,0.24638584
3046,lucky patient,0.24637756
3047,constant runny nose,0.24636027
3048,nausea after eating,0.24634919
3049,symptoms of an ectopic pregnancy,0.24627963
3050,comorbidities,0.24627085
3051,abdominal cramping,0.24623808
3052,1 diabetes,0.2462228
3053,nauseous and dizzy,0.24615858
3054,mayo health,0.24615102
3055,ovarian tumor,0.24612357
3056,nhs emergency,0.24601345
3057,vibrating condom,0.24598306
3058,sores in nose,0.24594131
3059,what is pneumonia,0.24589379
3060,nauseous vs nauseated,0.24584408
3061,small pox,0.24583225
3062,yeast rash,0.24577567
3063,ear nose throat,0.2457401
3064,a sore,0.24568088
3065,signs of ectopic pregnancy,0.24566866
3066,coronavirus treatment,0.2456594
3067,help a cough,0.2456441
3068,honey for sore throat,0.24564067
3069,symptoms of malaria,0.24563043
3070,rihanna herpes,0.2456148
3071,i have a sore throat,0.24559394
3072,fda,0.24550381
3073,hayfever medicine for kids,0.24545828
3074,polio disease,0.24517989
3075,webmd,0.24513642
3076,headaches and nosebleeds,0.24505758
3077,male uti,0.24505496
3078,family medicine,0.24496451
3079,aches,0.2449482
3080,pictures of rashes,0.24494159
3081,breast cancer month,0.24488232
3082,sublingual immunotherapy,0.24486935
3083,remedies for nausea,0.2448687
3084,ibs,0.24486828
3085,hepatitis b vaccine schedule,0.24475503
3086,gilberts disease,0.24474709
3087,bladder infections,0.24470985
3088,mastitis,0.2446771
3089,clamidia symptoms,0.24465454
3090,diarrhea after eating,0.24462926
3091,croup cough,0.24462059
3092,droopy eyelid,0.24453987
3093,covid test,0.24451149
3094,childs cough,0.24443232
3095,bee pollen,0.24435346
3096,infertility treatments,0.24430034
3097,ask the doctor,0.244254
3098,rash from,0.24414265
3099,vaginal itching,0.24412733
3100,how long is a cold contagious,0.24402319
3101,std,0.24401729
3102,cold incubation period,0.24401319
3103,hiv symptoms in women,0.24399087
3104,meningitis symptoms in children,0.24395904
3105,what is hpv virus,0.24394915
3106,blow my nose,0.24392712
3107,cervix,0.24392676
3108,cramps,0.24392623
3109,global health,0.24386835
3110,hospital,0.24386789
3111,public health agency,0.24382061
3112,bbc covid,0.24381845
3113,clostridium botulinum,0.24375476
3114,yellowish discharge,0.24373445
3115,seasonal depression,0.24372478
3116,sodium flouride,0.24370481
3117,pharyngitis nhs,0.24369846
3118,nursery practitioner,0.24369135
3119,severs disease,0.24365203
3120,department of health,0.2436327
3121,getting pregnant after miscarriage,0.24363238
3122,vagina discharge,0.24360916
3123,covid chills,0.24357371
3124,impetigo causes,0.24354243
3125,the mumps,0.24353641
3126,your throat,0.2434876
3127,water poisoning,0.24348529
3128,bubonic plague facts,0.24348117
3129,cold sores,0.24346274
3130,what is fluoxetine,0.24340723
3131,respiratory distress,0.24340476
3132,symptoms of pneumonia in children,0.24331135
3133,my knee,0.24330851
3134,shingles from chickenpox,0.24330327
3135,medecine,0.2432745
3136,bed bugs rash,0.24326716
3137,benylin mucus,0.24319924
